product_id,price,sales_quantity,inventory,date
PRD38474,30804.86,80,913,2024-07-20 16:00:00
PRD55410,385002.61,23,7,2024-03-29 12:00:00
PRD31125,528247.32,20,310,2024-03-10 22:00:00
PRD94948,266462.47,38,90,2024-01-03 16:00:00
PRD50307,422436.34,35,414,2024-10-17 05:00:00
PRD78537,228305.48,51,322,2024-06-20 23:00:00
PRD80056,430133.02,47,740,2024-07-31 16:00:00
PRD52699,26849.2,67,599,2024-10-09 20:00:00
PRD17386,81529.07,67,702,2024-04-13 06:00:00
PRD34601,245609.35,46,237,2024-04-23 00:00:00
PRD68827,558833.9,14,163,2024-10-25 07:00:00
PRD89599,499818.95,33,445,2024-03-01 19:00:00
PRD16023,328159.52,52,830,2024-08-27 07:00:00
PRD14121,163022.08,67,743,2024-03-13 01:00:00
PRD68160,287182.55,42,261,2024-02-02 02:00:00
PRD15898,388765.47,31,207,2024-06-25 14:00:00
PRD34168,62320.82,68,493,2024-04-20 21:00:00
PRD68238,92072.23,59,438,2024-10-19 01:00:00
PRD66995,152727.88,42,14,2024-07-11 01:00:00
PRD42495,209608.63,46,183,2024-09-24 08:00:00
PRD59898,390872.5,51,888,2024-05-21 07:00:00
PRD22681,113021.41,64,576,2024-09-03 15:00:00
PRD65239,262890.42,56,861,2024-05-23 18:00:00
PRD41368,314622.11,31,112,2024-01-16 16:00:00
PRD87926,133994.45,68,937,2024-10-18 04:00:00
PRD80695,299710.24,34,46,2024-03-13 09:00:00
PRD64584,575337.42,26,529,2024-03-12 19:00:00
PRD17823,213991.21,46,255,2024-02-02 23:00:00
PRD72929,4346.03,75,683,2024-10-23 21:00:00
PRD65451,60141.51,55,75,2024-09-17 16:00:00
PRD85425,475287.68,21,198,2024-09-04 13:00:00
PRD24285,319166.6,39,277,2024-09-29 22:00:00
PRD80129,376911.92,35,236,2024-03-15 01:00:00
PRD79864,198210.14,64,948,2024-06-26 20:00:00
PRD29270,155372.08,70,782,2024-02-13 22:00:00
PRD53632,229638.15,34,40,2024-05-10 19:00:00
PRD84862,134873.53,57,410,2024-06-15 22:00:00
PRD42660,73168.6,72,808,2024-02-22 07:00:00
PRD82763,58354.1,68,625,2024-10-20 16:00:00
PRD64765,506993.9,42,812,2024-01-18 19:00:00
PRD28018,160498.11,69,932,2024-07-14 19:00:00
PRD92530,189856.25,45,255,2024-10-17 18:00:00
PRD86320,376648.65,46,620,2024-05-29 14:00:00
PRD93307,30987.3,66,593,2024-06-13 15:00:00
PRD28415,55157.08,72,653,2024-10-24 17:00:00
PRD21517,207533.62,53,470,2024-09-27 08:00:00
PRD36295,181451.16,53,384,2024-06-11 23:00:00
PRD85851,212804.05,43,206,2024-07-18 18:00:00
PRD69840,269740.92,55,574,2024-08-20 08:00:00
PRD47950,179892.35,52,516,2024-08-24 19:00:00
PRD29155,223680.62,60,785,2024-05-08 03:00:00
PRD70197,309363.71,62,997,2024-01-12 06:00:00
PRD27221,177882.91,70,827,2024-02-10 10:00:00
PRD85795,67306.07,58,346,2024-03-13 05:00:00
PRD93720,247059.24,46,344,2024-04-07 21:00:00
PRD47561,266989.85,63,981,2024-05-27 17:00:00
PRD90750,399860.94,41,522,2024-06-13 09:00:00
PRD41453,483188.55,44,855,2024-07-12 03:00:00
PRD70421,419496.33,47,722,2024-03-29 17:00:00
PRD79606,321985.62,56,826,2024-06-26 11:00:00
PRD60006,139849.2,63,786,2024-06-14 19:00:00
PRD71374,416978.82,44,776,2024-07-09 15:00:00
PRD32949,610953.23,31,646,2024-04-12 02:00:00
PRD28474,555094.4,19,165,2024-10-15 06:00:00
PRD46498,84243.89,70,619,2024-04-09 00:00:00
PRD72788,351156.11,44,638,2024-01-26 07:00:00
PRD86503,152381.79,66,916,2024-03-10 08:00:00
PRD21598,16790.81,68,409,2024-02-29 18:00:00
PRD87900,317683.39,47,620,2024-01-12 22:00:00
PRD88203,161093.64,40,29,2024-06-18 22:00:00
PRD46304,37585.91,70,607,2024-07-03 05:00:00
PRD73823,477483.16,36,653,2024-07-23 20:00:00
PRD97592,192187.75,58,557,2024-10-11 01:00:00
PRD21187,555093.6,13,102,2024-05-05 19:00:00
PRD83433,245888.29,34,70,2024-04-21 11:00:00
PRD37395,428860.73,37,619,2024-09-15 11:00:00
PRD98978,411436.61,36,318,2024-07-17 02:00:00
PRD54019,39055.47,80,940,2024-01-18 00:00:00
PRD34173,344010.19,31,66,2024-06-08 14:00:00
PRD86123,258604.91,54,725,2024-10-11 06:00:00
PRD64462,189913.97,53,318,2024-07-16 19:00:00
PRD46528,186412.35,38,51,2024-02-22 12:00:00
PRD26247,248112.46,63,875,2024-08-01 02:00:00
PRD14456,297909.34,40,342,2024-03-06 17:00:00
PRD43998,418019.33,46,642,2024-09-03 20:00:00
PRD73122,376483.2,41,553,2024-06-07 16:00:00
PRD88348,67172.31,73,702,2024-03-26 22:00:00
PRD23196,185409.4,59,685,2024-05-07 12:00:00
PRD50013,76462.0,69,750,2024-03-22 11:00:00
PRD20730,262127.45,42,330,2024-07-13 09:00:00
PRD50688,246517.64,51,403,2024-02-15 07:00:00
PRD42236,422714.58,39,608,2024-08-03 21:00:00
PRD80799,234991.94,59,853,2024-05-25 00:00:00
PRD15497,237577.37,55,673,2024-04-30 18:00:00
PRD47949,60574.2,56,321,2024-06-17 23:00:00
PRD12378,438087.33,32,401,2024-02-16 03:00:00
PRD37030,25134.96,57,211,2024-09-06 00:00:00
PRD52341,278392.73,43,184,2024-09-17 14:00:00
PRD88059,207016.57,49,379,2024-02-08 22:00:00
PRD69451,245738.54,49,437,2024-06-11 02:00:00
PRD94441,520823.95,21,137,2024-07-15 00:00:00
PRD95282,220581.12,67,974,2024-04-09 05:00:00
PRD61978,286848.42,46,338,2024-06-12 09:00:00
PRD66091,279852.77,61,934,2024-08-24 14:00:00
PRD75071,383249.33,26,139,2024-02-03 00:00:00
PRD94142,116233.33,53,126,2024-07-16 18:00:00
PRD30657,124954.61,69,703,2024-06-04 15:00:00
PRD59107,116804.19,74,855,2024-02-01 12:00:00
PRD56718,60847.04,70,636,2024-01-06 15:00:00
PRD72983,406081.1,56,967,2024-03-30 06:00:00
PRD56262,161770.53,41,14,2024-10-14 19:00:00
PRD47109,101575.67,62,406,2024-03-24 11:00:00
PRD44630,101887.32,68,663,2024-09-21 15:00:00
PRD79926,211775.14,54,473,2024-07-22 16:00:00
PRD71155,56334.0,54,254,2024-03-06 06:00:00
PRD12053,337728.17,56,926,2024-03-04 13:00:00
PRD32920,269538.21,39,125,2024-06-17 09:00:00
PRD43840,248948.74,43,154,2024-05-17 04:00:00
PRD35841,295405.16,36,222,2024-06-16 18:00:00
PRD25743,63077.53,58,281,2024-10-26 06:00:00
PRD26891,244992.01,43,236,2024-08-24 13:00:00
PRD59906,11382.47,77,724,2024-05-09 15:00:00
PRD19940,381069.51,42,615,2024-03-12 05:00:00
PRD59503,327071.54,37,303,2024-04-09 06:00:00
PRD62598,389691.16,32,165,2024-03-12 10:00:00
PRD17983,146856.3,64,783,2024-04-09 18:00:00
PRD36418,437051.34,44,720,2024-06-07 21:00:00
PRD88876,450596.26,34,601,2024-09-15 19:00:00
PRD28645,422753.63,51,890,2024-01-03 22:00:00
PRD97262,70734.89,56,130,2024-02-12 19:00:00
PRD86424,17829.61,62,344,2024-08-31 04:00:00
PRD30705,449094.19,26,279,2024-07-11 13:00:00
PRD49833,425584.8,27,179,2024-01-06 02:00:00
PRD44471,281515.2,34,117,2024-02-08 22:00:00
PRD42995,377032.04,42,477,2024-05-30 04:00:00
PRD90182,103970.28,64,638,2024-02-13 04:00:00
PRD72637,263873.15,36,132,2024-03-18 04:00:00
PRD44665,239164.79,43,155,2024-03-29 08:00:00
PRD83147,344410.49,41,289,2024-03-17 03:00:00
PRD91501,249905.08,46,490,2024-04-27 09:00:00
PRD76089,127292.48,49,132,2024-08-31 09:00:00
PRD97324,309334.23,31,110,2024-01-30 00:00:00
PRD78970,435245.52,32,324,2024-03-25 04:00:00
PRD71445,548961.32,36,777,2024-04-15 21:00:00
PRD45452,279859.85,63,921,2024-04-08 06:00:00
PRD20610,57543.24,69,655,2024-03-23 09:00:00
PRD35319,233674.84,42,312,2024-08-30 00:00:00
PRD95623,325973.69,48,509,2024-04-05 23:00:00
PRD55162,184576.32,48,223,2024-03-24 22:00:00
PRD38536,188962.69,41,143,2024-07-30 01:00:00
PRD59584,50044.99,77,998,2024-05-28 05:00:00
PRD53298,2832.71,71,575,2024-04-12 04:00:00
PRD29578,439844.68,39,610,2024-01-08 20:00:00
PRD48942,173796.46,44,201,2024-01-12 16:00:00
PRD15425,318302.09,36,134,2024-08-21 21:00:00
PRD50545,411126.08,36,398,2024-06-18 02:00:00
PRD64403,42684.34,63,471,2024-10-08 00:00:00
PRD71467,526631.08,29,537,2024-07-24 10:00:00
PRD83726,322804.44,52,599,2024-10-23 19:00:00
PRD20934,146950.82,58,349,2024-04-21 05:00:00
PRD71969,316785.23,53,765,2024-05-01 02:00:00
PRD51965,246097.34,60,883,2024-03-03 18:00:00
PRD36519,30496.48,65,442,2024-05-20 06:00:00
PRD27725,473952.59,39,765,2024-08-02 19:00:00
PRD34583,404390.79,40,593,2024-08-23 08:00:00
PRD98324,118868.74,76,959,2024-02-24 17:00:00
PRD12937,57590.59,66,484,2024-08-25 21:00:00
PRD29542,205262.89,52,536,2024-08-21 13:00:00
PRD88123,243921.02,58,668,2024-03-02 09:00:00
PRD30135,527140.2,41,843,2024-04-14 08:00:00
PRD78116,221771.65,58,623,2024-03-06 21:00:00
PRD31638,123134.01,67,668,2024-08-12 08:00:00
PRD79883,62066.91,60,381,2024-08-07 18:00:00
PRD44495,258807.79,59,852,2024-08-11 20:00:00
PRD25819,99220.88,74,987,2024-01-16 22:00:00
PRD76401,546624.35,40,915,2024-04-18 04:00:00
PRD96843,308336.73,55,907,2024-10-23 12:00:00
PRD10356,90993.4,57,445,2024-06-04 18:00:00
PRD37875,236805.02,56,508,2024-04-03 23:00:00
PRD52305,15462.99,75,633,2024-01-15 02:00:00
PRD61244,200959.6,53,410,2024-05-24 15:00:00
PRD78666,284756.66,51,517,2024-02-28 20:00:00
PRD55792,51365.28,68,639,2024-10-19 02:00:00
PRD72986,122672.3,73,789,2024-01-15 19:00:00
PRD21452,4017.23,80,738,2024-03-18 06:00:00
PRD94589,110967.37,67,642,2024-09-25 23:00:00
PRD96523,137747.39,62,626,2024-08-10 16:00:00
PRD27943,376502.11,48,703,2024-04-13 23:00:00
PRD99995,223344.41,52,342,2024-01-31 16:00:00
PRD12618,30088.16,68,613,2024-02-16 17:00:00
PRD15172,128063.05,67,713,2024-07-06 22:00:00
PRD52202,85745.85,77,892,2024-04-05 01:00:00
PRD14413,207729.7,51,498,2024-05-09 08:00:00
PRD40197,172506.59,61,739,2024-04-04 05:00:00
PRD43862,278095.48,50,425,2024-06-25 16:00:00
PRD10852,458640.19,50,882,2024-04-03 20:00:00
PRD61097,353851.27,39,474,2024-09-03 20:00:00
PRD43404,31683.56,74,819,2024-07-18 14:00:00
PRD93425,26878.36,64,394,2024-09-13 13:00:00
PRD65727,204685.7,56,554,2024-09-17 23:00:00
PRD43133,59501.46,58,359,2024-08-11 04:00:00
PRD66413,221597.87,65,814,2024-08-15 16:00:00
PRD31603,111976.31,50,44,2024-05-19 16:00:00
PRD32432,327501.91,48,492,2024-09-09 04:00:00
PRD75529,371353.98,37,517,2024-04-12 18:00:00
PRD25070,80362.62,57,206,2024-10-21 11:00:00
PRD56805,254151.76,55,532,2024-07-08 04:00:00
PRD19747,123035.86,64,562,2024-03-15 15:00:00
PRD15161,340530.78,53,710,2024-06-04 23:00:00
PRD12699,296679.51,60,916,2024-10-09 04:00:00
PRD55655,254193.11,52,538,2024-01-28 10:00:00
PRD26863,267305.31,32,73,2024-08-02 06:00:00
PRD78171,58206.14,57,124,2024-03-03 23:00:00
PRD56543,82877.65,72,860,2024-02-13 02:00:00
PRD15606,109222.42,67,831,2024-09-22 04:00:00
PRD47917,483838.38,18,146,2024-09-11 21:00:00
PRD70318,243090.77,55,684,2024-05-06 02:00:00
PRD13435,131787.82,53,375,2024-09-22 14:00:00
PRD89104,326251.1,49,729,2024-03-19 00:00:00
PRD77815,200906.71,51,518,2024-04-13 06:00:00
PRD87885,225225.91,50,296,2024-01-16 15:00:00
PRD47440,333965.13,37,348,2024-07-16 20:00:00
PRD75989,312838.9,54,760,2024-02-28 21:00:00
PRD40049,357125.47,30,22,2024-03-15 04:00:00
PRD72832,41961.47,51,34,2024-10-17 05:00:00
PRD75641,62042.5,78,817,2024-05-23 03:00:00
PRD69693,514768.57,37,667,2024-03-07 18:00:00
PRD14938,69925.91,57,289,2024-08-06 11:00:00
PRD43823,486927.31,40,824,2024-04-20 04:00:00
PRD99420,192223.22,55,521,2024-07-02 10:00:00
PRD95498,190316.91,66,898,2024-06-10 17:00:00
PRD73675,442359.79,30,380,2024-10-06 14:00:00
PRD18285,113550.44,51,69,2024-04-27 18:00:00
PRD75966,51967.55,77,950,2024-06-16 15:00:00
PRD32387,23079.79,56,149,2024-10-04 06:00:00
PRD25113,450520.28,22,107,2024-03-14 21:00:00
PRD75602,17652.83,69,678,2024-06-01 20:00:00
PRD85597,84093.84,55,296,2024-01-25 17:00:00
PRD70780,389303.89,38,498,2024-05-13 19:00:00
PRD27432,256191.91,34,82,2024-03-10 13:00:00
PRD76084,330297.32,43,540,2024-02-10 10:00:00
PRD21972,281916.38,38,58,2024-09-14 01:00:00
PRD93462,503695.84,25,454,2024-08-22 21:00:00
PRD77786,72346.21,46,27,2024-03-31 15:00:00
PRD87266,112959.47,54,162,2024-08-30 23:00:00
PRD34335,134483.3,49,294,2024-10-15 18:00:00
PRD37545,240597.92,63,911,2024-05-05 07:00:00
PRD11575,192196.64,51,372,2024-08-15 03:00:00
PRD84851,22558.25,78,717,2024-03-14 13:00:00
PRD39989,456654.99,49,929,2024-07-05 08:00:00
PRD86201,35201.9,54,143,2024-03-31 18:00:00
PRD39338,65356.63,51,67,2024-08-03 08:00:00
PRD75796,222877.61,59,675,2024-07-26 18:00:00
PRD82705,316483.87,28,10,2024-01-08 10:00:00
PRD91194,386497.4,48,848,2024-01-26 23:00:00
PRD47869,274838.01,37,235,2024-07-16 17:00:00
PRD75318,135654.4,70,751,2024-05-16 03:00:00
PRD24640,312355.24,64,990,2024-08-07 06:00:00
PRD29227,297816.64,59,824,2024-06-13 12:00:00
PRD51659,113467.02,64,747,2024-07-19 15:00:00
PRD51706,70135.81,49,145,2024-06-07 10:00:00
PRD27898,363266.22,34,293,2024-04-12 03:00:00
PRD65928,78382.28,48,104,2024-02-20 19:00:00
PRD34857,336112.73,47,541,2024-02-21 03:00:00
PRD91184,289216.53,48,422,2024-10-10 10:00:00
PRD48045,414072.5,31,400,2024-07-20 15:00:00
PRD35895,132402.82,48,80,2024-05-30 18:00:00
PRD99749,413178.91,24,54,2024-06-12 09:00:00
PRD77460,168808.54,42,162,2024-01-23 01:00:00
PRD53607,337762.85,61,993,2024-09-04 19:00:00
PRD40201,424888.61,23,178,2024-01-06 18:00:00
PRD60664,177227.68,54,354,2024-03-01 23:00:00
PRD54051,124415.71,67,829,2024-01-15 03:00:00
PRD15798,399599.53,33,218,2024-02-05 13:00:00
PRD57315,569864.7,31,559,2024-10-18 08:00:00
PRD74307,456457.26,31,403,2024-02-01 09:00:00
PRD61469,225889.73,41,129,2024-06-29 01:00:00
PRD58893,6752.07,86,930,2024-07-06 10:00:00
PRD39214,24545.62,68,558,2024-08-20 08:00:00
PRD55883,218880.1,57,586,2024-04-15 12:00:00
PRD52601,85902.58,76,837,2024-04-08 21:00:00
PRD97669,386084.91,40,439,2024-06-26 04:00:00
PRD98545,46490.08,63,505,2024-04-05 06:00:00
PRD84640,552751.42,19,86,2024-06-27 22:00:00
PRD53575,365816.83,31,249,2024-01-13 09:00:00
PRD85054,625409.33,31,952,2024-05-02 14:00:00
PRD21151,315089.95,43,344,2024-06-21 03:00:00
PRD29270,164507.72,65,825,2024-09-04 15:00:00
PRD70950,278152.22,55,688,2024-05-06 21:00:00
PRD44939,176341.35,46,69,2024-10-24 13:00:00
PRD96846,520524.04,32,539,2024-05-28 12:00:00
PRD32166,442424.99,47,779,2024-03-23 11:00:00
PRD71898,541387.28,21,320,2024-05-26 19:00:00
PRD90404,573838.16,18,238,2024-08-31 14:00:00
PRD13531,119441.22,72,941,2024-01-15 20:00:00
PRD69616,100562.3,63,461,2024-08-18 20:00:00
PRD91433,196997.1,62,693,2024-09-08 07:00:00
PRD82523,291827.9,55,808,2024-06-28 17:00:00
PRD74420,136619.28,55,418,2024-08-08 20:00:00
PRD85095,304403.67,37,172,2024-03-15 23:00:00
PRD22737,26503.88,68,453,2024-09-01 23:00:00
PRD33233,343104.19,55,844,2024-07-22 18:00:00
PRD71764,341877.37,59,900,2024-09-13 20:00:00
PRD87111,263379.35,44,463,2024-04-24 08:00:00
PRD79652,545190.15,28,589,2024-08-08 00:00:00
PRD75348,44186.19,62,345,2024-07-16 23:00:00
PRD80652,332175.7,46,556,2024-10-02 08:00:00
PRD87359,251415.64,62,882,2024-07-08 03:00:00
PRD33829,480230.25,40,647,2024-09-20 04:00:00
PRD41519,534563.3,37,652,2024-04-01 04:00:00
PRD88990,4012.27,65,474,2024-07-03 16:00:00
PRD81089,114389.3,57,330,2024-04-08 16:00:00
PRD68088,387208.57,41,677,2024-06-22 08:00:00
PRD22371,384310.27,52,919,2024-09-16 20:00:00
PRD58878,272991.28,45,275,2024-08-13 14:00:00
PRD34547,224110.05,59,824,2024-09-30 03:00:00
PRD61100,262020.28,66,1000,2024-10-10 01:00:00
PRD78469,522563.95,25,348,2024-06-12 03:00:00
PRD30583,23513.38,69,444,2024-09-01 15:00:00
PRD97050,12613.71,79,924,2024-07-19 14:00:00
PRD33547,127585.36,49,196,2024-10-20 19:00:00
PRD16637,147905.46,52,281,2024-03-15 00:00:00
PRD33317,388561.11,23,57,2024-07-25 09:00:00
PRD79387,451305.0,49,944,2024-06-24 00:00:00
PRD69464,245498.25,42,108,2024-10-20 23:00:00
PRD30861,237976.02,41,155,2024-02-29 15:00:00
PRD63789,397271.4,55,990,2024-03-02 11:00:00
PRD32418,293290.52,35,69,2024-01-07 01:00:00
PRD94432,532919.48,20,295,2024-03-02 05:00:00
PRD57067,238743.88,50,428,2024-02-14 13:00:00
PRD66460,457599.47,31,532,2024-03-31 05:00:00
PRD23969,275416.87,51,564,2024-06-22 02:00:00
PRD98992,257804.36,34,58,2024-03-08 08:00:00
PRD57378,488074.87,30,401,2024-08-27 10:00:00
PRD23653,432310.55,30,217,2024-03-15 11:00:00
PRD66712,209525.67,46,380,2024-10-15 06:00:00
PRD13107,573350.67,25,592,2024-05-18 11:00:00
PRD54838,431844.03,36,631,2024-08-23 11:00:00
PRD25874,129641.82,51,228,2024-01-15 20:00:00
PRD66681,171233.94,47,74,2024-08-05 17:00:00
PRD54338,65465.87,73,768,2024-02-07 04:00:00
PRD25890,442063.59,33,515,2024-06-07 17:00:00
PRD16750,112106.75,61,557,2024-03-02 12:00:00
PRD53297,262832.43,63,810,2024-05-03 10:00:00
PRD17801,204788.58,62,660,2024-01-08 20:00:00
PRD63873,461109.59,45,933,2024-02-20 12:00:00
PRD56443,297069.25,44,562,2024-02-04 22:00:00
PRD64152,401225.51,48,691,2024-05-12 07:00:00
PRD65825,63998.24,60,238,2024-09-05 19:00:00
PRD57875,169683.95,56,407,2024-05-29 16:00:00
PRD11319,317172.94,55,935,2024-07-22 07:00:00
PRD98783,63437.16,57,119,2024-09-18 22:00:00
PRD43966,115130.66,70,881,2024-09-15 09:00:00
PRD51239,293865.88,36,277,2024-02-29 23:00:00
PRD75406,520955.63,45,883,2024-08-09 11:00:00
PRD91286,419919.85,42,640,2024-02-04 15:00:00
PRD66652,360552.3,54,974,2024-04-26 08:00:00
PRD87860,70112.32,66,589,2024-08-30 06:00:00
PRD36037,382724.39,53,879,2024-04-08 05:00:00
PRD61412,469996.49,25,277,2024-07-24 06:00:00
PRD34629,366303.1,33,86,2024-06-24 22:00:00
PRD32639,427058.7,35,296,2024-03-22 07:00:00
PRD54005,239599.54,39,207,2024-02-01 14:00:00
PRD51553,459935.56,19,68,2024-09-12 16:00:00
PRD46103,361411.16,45,566,2024-09-24 23:00:00
PRD89916,139561.1,59,657,2024-05-21 14:00:00
PRD52823,93680.31,66,637,2024-07-25 23:00:00
PRD15709,393831.9,46,651,2024-02-08 23:00:00
PRD34048,442361.59,43,853,2024-01-20 09:00:00
PRD73946,79821.7,67,515,2024-10-04 01:00:00
PRD66914,307163.04,58,910,2024-06-26 12:00:00
PRD50896,192108.59,51,434,2024-04-19 07:00:00
PRD92177,46323.84,56,62,2024-07-01 01:00:00
PRD56208,223349.2,50,419,2024-01-17 10:00:00
PRD38461,157680.73,48,335,2024-06-02 01:00:00
PRD34840,361992.35,32,323,2024-04-15 22:00:00
PRD86207,41433.77,65,585,2024-10-19 17:00:00
PRD29214,400255.75,24,82,2024-09-28 03:00:00
PRD18076,124948.65,71,816,2024-06-27 11:00:00
PRD18475,446206.96,27,195,2024-05-09 01:00:00
PRD94683,102829.55,49,128,2024-02-21 21:00:00
PRD47410,294908.48,57,742,2024-02-25 11:00:00
PRD80219,80073.84,66,644,2024-10-10 22:00:00
PRD30465,32759.84,65,432,2024-08-11 07:00:00
PRD25679,126901.02,62,546,2024-08-30 07:00:00
PRD72460,273021.8,46,283,2024-03-01 20:00:00
PRD23674,166634.7,47,265,2024-01-23 15:00:00
PRD68369,221256.79,47,271,2024-02-05 13:00:00
PRD57065,470452.3,40,859,2024-08-17 17:00:00
PRD35972,334595.31,44,513,2024-06-30 23:00:00
PRD53011,274849.78,41,350,2024-05-17 12:00:00
PRD98629,334218.27,37,362,2024-02-13 18:00:00
PRD60097,72526.75,53,198,2024-04-08 17:00:00
PRD25299,304879.48,58,772,2024-05-16 00:00:00
PRD87436,44945.69,54,197,2024-05-04 23:00:00
PRD37118,470616.2,35,659,2024-06-05 20:00:00
PRD74656,523790.26,48,996,2024-01-31 11:00:00
PRD57251,15632.36,55,166,2024-06-18 22:00:00
PRD35822,386730.35,50,920,2024-02-03 10:00:00
PRD75367,290614.26,31,20,2024-08-06 08:00:00
PRD89445,227941.93,62,849,2024-07-16 00:00:00
PRD64284,97966.26,75,897,2024-04-01 17:00:00
PRD18104,536953.09,23,317,2024-04-15 17:00:00
PRD58894,410923.59,46,737,2024-09-29 23:00:00
PRD37913,278564.71,48,386,2024-09-04 04:00:00
PRD59946,105279.23,55,328,2024-09-28 08:00:00
PRD48978,401330.9,38,403,2024-02-03 14:00:00
PRD87125,119600.15,78,971,2024-10-05 17:00:00
PRD23576,273804.65,58,901,2024-05-25 07:00:00
PRD98838,267374.96,36,180,2024-01-16 07:00:00
PRD30729,509229.63,21,67,2024-08-16 10:00:00
PRD76351,158256.39,44,26,2024-06-21 03:00:00
PRD31369,331210.53,45,681,2024-09-01 15:00:00
PRD72340,369591.35,39,431,2024-05-14 02:00:00
PRD54638,429998.81,49,830,2024-10-03 09:00:00
PRD29631,98909.97,72,890,2024-08-10 18:00:00
PRD53165,329751.96,51,849,2024-03-19 22:00:00
PRD79366,347928.94,42,625,2024-01-30 16:00:00
PRD76766,16999.41,83,974,2024-01-30 17:00:00
PRD53173,159155.23,72,846,2024-03-02 21:00:00
PRD59552,209441.59,56,646,2024-05-20 17:00:00
PRD31622,55102.54,57,359,2024-02-05 08:00:00
PRD63065,116871.67,62,684,2024-05-18 11:00:00
PRD35574,246881.93,45,211,2024-09-19 20:00:00
PRD64483,146843.8,64,822,2024-09-03 10:00:00
PRD63331,503371.16,21,294,2024-05-13 15:00:00
PRD78920,153831.1,73,936,2024-01-31 06:00:00
PRD47855,568347.95,40,854,2024-02-17 02:00:00
PRD89495,50837.01,82,956,2024-04-10 22:00:00
PRD18457,252220.83,41,173,2024-04-27 21:00:00
PRD61627,69378.37,79,904,2024-07-15 16:00:00
PRD10496,119950.58,57,244,2024-03-20 21:00:00
PRD43498,21089.85,66,393,2024-09-01 20:00:00
PRD66206,456269.95,37,448,2024-01-23 23:00:00
PRD36283,430402.96,47,939,2024-04-16 16:00:00
PRD89614,559192.58,20,163,2024-04-21 15:00:00
PRD54664,114061.27,56,239,2024-10-01 13:00:00
PRD39639,312724.07,47,665,2024-01-17 02:00:00
PRD68853,311462.78,47,643,2024-05-01 20:00:00
PRD63199,396306.73,37,345,2024-08-07 01:00:00
PRD94321,170856.4,64,772,2024-03-08 14:00:00
PRD37786,589308.77,21,492,2024-02-20 06:00:00
PRD19945,301525.95,56,782,2024-10-13 00:00:00
PRD63577,502948.41,42,798,2024-02-06 11:00:00
PRD99154,119206.99,47,148,2024-03-02 23:00:00
PRD73592,318621.27,40,236,2024-03-31 03:00:00
PRD25331,311283.56,35,129,2024-04-01 14:00:00
PRD11838,236070.18,41,136,2024-04-09 10:00:00
PRD23228,215343.83,64,868,2024-03-25 13:00:00
PRD16002,29059.99,79,993,2024-05-23 06:00:00
PRD35101,150029.31,51,188,2024-07-17 03:00:00
PRD74522,43396.02,80,988,2024-08-08 03:00:00
PRD66185,9381.56,61,170,2024-01-15 13:00:00
PRD82083,159835.19,70,800,2024-08-16 22:00:00
PRD72621,165875.1,69,957,2024-02-25 04:00:00
PRD66204,276220.12,56,850,2024-02-29 05:00:00
PRD99743,425897.99,46,802,2024-04-05 02:00:00
PRD81164,124543.18,54,335,2024-09-02 06:00:00
PRD25742,329895.66,43,395,2024-02-15 01:00:00
PRD60391,167230.37,50,193,2024-07-15 23:00:00
PRD45495,572117.34,24,479,2024-02-23 22:00:00
PRD11842,464542.96,19,139,2024-04-16 23:00:00
PRD69068,468011.97,33,456,2024-03-24 00:00:00
PRD99373,349669.62,30,53,2024-08-24 18:00:00
PRD94453,324575.32,29,125,2024-09-30 04:00:00
PRD14480,249644.83,61,793,2024-05-04 01:00:00
PRD46862,514394.09,41,829,2024-07-08 02:00:00
PRD55157,288837.87,62,906,2024-05-15 09:00:00
PRD26432,18256.95,61,279,2024-07-28 18:00:00
PRD87799,262141.98,42,362,2024-08-23 02:00:00
PRD16600,330963.47,52,897,2024-01-20 05:00:00
PRD53770,338123.6,34,226,2024-08-10 05:00:00
PRD48021,375780.26,49,767,2024-06-06 11:00:00
PRD32317,208213.39,59,549,2024-02-20 21:00:00
PRD75948,268303.27,48,529,2024-10-18 05:00:00
PRD48608,452859.49,24,182,2024-04-02 23:00:00
PRD54395,310378.65,46,507,2024-03-08 13:00:00
PRD46077,358212.5,30,119,2024-03-03 13:00:00
PRD12430,216924.32,52,383,2024-08-10 02:00:00
PRD21986,4465.96,77,847,2024-06-06 15:00:00
PRD30834,302089.25,34,1,2024-01-24 21:00:00
PRD75716,134665.34,48,157,2024-08-04 17:00:00
PRD97487,304356.26,59,820,2024-02-11 08:00:00
PRD24393,125680.13,52,250,2024-07-11 11:00:00
PRD86784,337486.08,37,422,2024-09-09 03:00:00
PRD44779,214886.5,55,689,2024-04-25 13:00:00
PRD28851,271251.72,54,686,2024-03-10 17:00:00
PRD65064,141402.75,64,618,2024-10-23 09:00:00
PRD39781,58682.81,53,206,2024-10-19 04:00:00
PRD11411,167068.79,66,777,2024-03-08 04:00:00
PRD45553,64949.3,74,961,2024-02-09 00:00:00
PRD53147,105117.89,74,932,2024-08-03 05:00:00
PRD19229,157172.94,63,608,2024-10-24 20:00:00
PRD86174,94503.52,58,487,2024-05-20 14:00:00
PRD70404,114919.38,71,952,2024-04-16 16:00:00
PRD84207,211894.37,60,753,2024-02-25 13:00:00
PRD92145,251621.37,37,55,2024-07-03 12:00:00
PRD64968,345909.12,44,544,2024-04-13 02:00:00
PRD58459,73074.27,73,797,2024-03-20 14:00:00
